well_id,results,chemical,date,units,qualifer,rl,latitude,longitude,well_type,source,county
S5-YB-B22,1,"1,1,1-Trichloroethane",2/2/2016,UG/L,<,0.001,39.04680556,-120.9961389,MUNICIPAL,USGS, Nevada County
S5-YB-B23,12,"1,1,1-Trichloroethane",1/27/2016,UG/L,,0.001,39.00391667,-121.0152778,MUNICIPAL,USGS, Placer County
S5-YB-B24,0.001,"1,1,1-Trichloroethane",3/14/2016,MG/L,<,0.001,39.18716667,-120.9186667,MUNICIPAL,USGS, Placer County
S5-YB-B25,2,"1,1,1-Trichloroethane",4/7/2016,UG/L,,0.001,39.21097222,-120.8124167,MUNICIPAL,USGS, Nevada County
S5-YB-B26,1,"1,1,1-Trichloroethane",3/17/2016,UG/L,<,0.001,39.23391667,-120.7836389,MUNICIPAL,USGS, Placer County
S5-YB-B27,1,"1,1,1-Trichloroethane",4/5/2016,UG/L,<,0.001,39.25722222,-120.9011667,MUNICIPAL,USGS, Placer County
S5-YB-B28,1,"1,1,1-Trichloroethane",5/12/2016,UG/L,<,0.001,39.29705556,-120.7261111,MUNICIPAL,USGS, Nevada County
S5-YB-Y01,1,"1,1,1-Trichloroethane",11/5/2015,UG/L,,0.001,39.20330556,-121.2640278,MUNICIPAL,USGS, Nevada County
S5-YB-Y02,0.001,"1,1,1-Trichloroethane",11/19/2015,MG/L,<,0.001,39.24938889,-121.2294444,MUNICIPAL,USGS, Nevada County
S5-YB-Y03,2,"1,1,1-Trichloroethane",11/16/2015,UG/L,,0.001,39.23138889,-121.3454444,MUNICIPAL,USGS, Nevada County
S5-YB-Y04,1,"1,1,1-Trichloroethane",11/3/2015,UG/L,,0.001,39.2475,-121.3488889,MUNICIPAL,USGS, Yuba County
S5-YB-Y05,0.001,"1,1,1-Trichloroethane",11/3/2015,MG/L,<,0.001,39.23822222,-121.4219167,MUNICIPAL,USGS, Yuba County
S5-YB-Y06,0.001,"1,1,1-Trichloroethane",12/7/2015,MG/L,<,0.001,39.29702778,-121.3521111,MUNICIPAL,USGS, Yuba County
S5-YB-Y07,6,"1,1,1-Trichloroethane",11/2/2015,UG/L,,0.001,39.30583333,-121.3694444,MUNICIPAL,USGS, Yuba County
S5-YB-Y08,3,"1,1,1-Trichloroethane",11/17/2015,UG/L,,0.001,39.38727778,-121.2490556,MUNICIPAL,USGS, Yuba County
S5-YB-Y09,2,"1,1,1-Trichloroethane",12/7/2015,UG/L,,0.001,39.37327778,-121.2542222,MUNICIPAL,USGS, Yuba County
S5-YB-Y10,3,"1,1,1-Trichloroethane",11/17/2015,UG/L,,0.001,39.31847222,-121.2606667,MUNICIPAL,USGS, Yuba County
S5-YB-Y11,0.001,"1,1,1-Trichloroethane",11/19/2015,MG/L,<,0.001,39.25091667,-121.2260278,MUNICIPAL,USGS, Yuba County
S5-YB-Y12,0.001,"1,1,1-Trichloroethane",11/5/2015,MG/L,<,0.001,39.22413889,-121.1765278,MUNICIPAL,USGS, Nevada County
S5-YB-Y13,0.001,"1,1,1-Trichloroethane",11/16/2015,MG/L,<,0.001,39.238,-121.1408611,MUNICIPAL,USGS, Nevada County
S5-YB-Y14,0.001,"1,1,1-Trichloroethane",11/4/2015,MG/L,<,0.001,39.25261111,-121.0573056,MUNICIPAL,USGS, Nevada County
S5-YB-Y16,0.001,"1,1,1-Trichloroethane",12/15/2015,MG/L,<,0.001,39.31661111,-121.0966389,MUNICIPAL,USGS, Nevada County
S5-YB-Y17,0.001,"1,1,1-Trichloroethane",12/15/2015,MG/L,<,0.001,39.32461111,-121.1486111,MUNICIPAL,USGS, Nevada County
S5-YB-Y18,1,"1,1,1-Trichloroethane",2/24/2016,UG/L,,0.001,39.37258333,-121.2055833,MUNICIPAL,USGS, Nevada County
S5-YB-Y19,1,"1,1,1-Trichloroethane",2/22/2016,UG/L,<,0.001,39.45213889,-121.2485,MUNICIPAL,USGS, Yuba County
S5-YB-Y20,0.001,"1,1,1-Trichloroethane",3/15/2016,MG/L,<,0.001,39.47572222,-121.2595833,MUNICIPAL,USGS, Yuba County
S5-YB-Y21,0.001,"1,1,1-Trichloroethane",2/24/2016,MG/L,<,0.001,39.44658333,-121.1903333,MUNICIPAL,USGS, Yuba County
S5-YB-Y22,1,"1,1,1-Trichloroethane",2/22/2016,UG/L,<,0.001,39.43575,-121.1701944,MUNICIPAL,USGS, Yuba County
S5-YB-Y23,1,"1,1,1-Trichloroethane",3/15/2016,UG/L,<,0.001,39.39027778,-121.1075556,MUNICIPAL,USGS, Yuba County
S5-YB-Y24,4,"1,1,1-Trichloroethane",11/18/2015,UG/L,,0.001,39.34447222,-121.0758889,MUNICIPAL,USGS, Yuba County
S5-YB-Y25,0.001,"1,1,1-Trichloroethane",12/10/2015,MG/L,<,0.001,39.31486111,-121.0450833,MUNICIPAL,USGS, Nevada County
S5-YB-Y26,1,"1,1,1-Trichloroethane",12/10/2015,UG/L,<,0.001,39.30616667,-121.0061944,MUNICIPAL,USGS, Nevada County
S5-YB-Y27,0.001,"1,1,1-Trichloroethane",3/17/2016,MG/L,<,0.001,39.2535,-121.0015278,MUNICIPAL,USGS, Nevada County
S5-YB-Y28,1,"1,1,1-Trichloroethane",11/18/2015,UG/L,<,0.001,39.27963889,-120.9526389,MUNICIPAL,USGS, Nevada County
S5-YB-Y29,1,"1,1,1-Trichloroethane",4/4/2016,UG/L,<,0.001,39.31461111,-120.9653056,MUNICIPAL,USGS, Nevada County
S5-YB-Y30,0.001,"1,1,1-Trichloroethane",2/23/2016,MG/L,<,0.001,39.34944444,-121.0213611,MUNICIPAL,USGS, Nevada County
S5-YB-Y31,1,"1,1,1-Trichloroethane",4/8/2016,UG/L,<,0.001,39.37805556,-121.0385,MUNICIPAL,USGS, Nevada County
S5-YB-Y32,1,"1,1,1-Trichloroethane",12/14/2015,UG/L,<,0.001,39.45488889,-121.0510833,MUNICIPAL,USGS, Nevada County
S5-YB-Y33,1,"1,1,1-Trichloroethane",12/17/2015,UG/L,<,0.001,39.47444444,-121.10575,MUNICIPAL,USGS, Yuba County
S5-YB-Y34,1,"1,1,1-Trichloroethane",5/12/2016,UG/L,<,0.001,39.54788889,-121.1310556,MUNICIPAL,USGS, Yuba County
S5-YB-Y35,1,"1,1,1-Trichloroethane",5/23/2016,UG/L,<,0.001,39.54236111,-120.8878333,MUNICIPAL,USGS, Yuba County
S5-YB-Y36,1,"1,1,1-Trichloroethane",12/17/2015,UG/L,<,0.001,39.394,-120.9453333,MUNICIPAL,USGS, Sierra County
S5-YB-Y37,1,"1,1,1-Trichloroethane",5/9/2016,UG/L,<,0.001,39.38869444,-120.9121944,MUNICIPAL,USGS, Nevada County
S5-YB-Y38,1,"1,1,1-Trichloroethane",5/22/2016,UG/L,<,0.001,39.40819444,-120.8109361,MUNICIPAL,USGS, Nevada County
S5-YB-Y39,0.001,"1,1,1-Trichloroethane",2/23/2016,MG/L,<,0.001,39.32066667,-120.8874722,MUNICIPAL,USGS, Nevada County
S5-YB-Y40,1,"1,1,1-Trichloroethane",12/16/2015,UG/L,<,0.001,39.33077778,-120.8019722,MUNICIPAL,USGS, Nevada County
S5-YB-Y41,1,"1,1,1-Trichloroethane",5/9/2016,UG/L,<,0.001,39.32883333,-120.3914444,MUNICIPAL,USGS, Nevada County
S5-YB-Y42,0.001,"1,1,1-Trichloroethane",4/7/2016,MG/L,<,0.001,39.31569444,-120.4540556,MUNICIPAL,USGS, Nevada County
S5-YB-Y43,0.001,"1,1,1-Trichloroethane",3/16/2016,MG/L,<,0.001,39.30836111,-120.5391944,MUNICIPAL,USGS, Nevada County
S5-YB-Y44,1,"1,1,1-Trichloroethane",5/11/2016,UG/L,<,0.001,39.31222222,-120.6636944,MUNICIPAL,USGS, Placer County
S5-YB-Y45,1,"1,1,1-Trichloroethane",5/24/2016,UG/L,,0.001,39.44691667,-120.656,MUNICIPAL,USGS, Placer County
S5-YB-Y46,0.001,"1,1,1-Trichloroethane",5/10/2016,MG/L,<,0.001,39.57488889,-120.6265278,MUNICIPAL,USGS, Nevada County
S5-YB-Y47,1,"1,1,1-Trichloroethane",5/23/2016,UG/L,<,0.001,39.55277778,-120.8144167,MUNICIPAL,USGS, Sierra County
S6-MCAW-C01,0.006,"1,1,1-Trichloroethane",12/20/2016,MG/L,,0.001,38.43411111,-120.9280556,MUNICIPAL,USGS, Sierra County
S6-MCAW-C02,3,"1,1,1-Trichloroethane",11/16/2016,UG/L,,0.001,38.55163889,-120.9385278,MUNICIPAL,USGS, Amador County
S6-MCAW-C03,0.001,"1,1,1-Trichloroethane",11/15/2016,MG/L,<,0.001,38.59308333,-120.9580556,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C04,1,"1,1,1-Trichloroethane",10/19/2016,UG/L,<,0.001,38.64363889,-121.0495556,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C05,1,"1,1,1-Trichloroethane",11/16/2016,UG/L,<,0.001,38.65908333,-120.9511389,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C06,2,"1,1,1-Trichloroethane",11/15/2016,UG/L,,0.001,38.59836111,-120.9515278,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C07,0.001,"1,1,1-Trichloroethane",10/20/2016,MG/L,<,0.001,38.59211111,-120.84575,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C08,5,"1,1,1-Trichloroethane",9/27/2016,UG/L,,0.001,38.52352778,-120.7990278,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C09,0.001,"1,1,1-Trichloroethane",11/1/2016,MG/L,,0.001,38.50575,-120.8225833,MUNICIPAL,USGS, Amador County
S6-MCAW-C10,1,"1,1,1-Trichloroethane",11/2/2016,UG/L,<,0.001,38.57325,-120.6746111,MUNICIPAL,USGS, Amador County
S6-MCAW-C11,0.001,"1,1,1-Trichloroethane",9/27/2016,MG/L,<,0.001,38.56338889,-120.7800278,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C12,0.001,"1,1,1-Trichloroethane",9/13/2016,MG/L,<,0.001,38.64155556,-120.7438611,MUNICIPAL,USGS,El Dorado County
S6-MCAW-C13,0.001,"1,1,1-Trichloroethane",8/10/2016,MG/L,<,0.001,38.67761111,-120.7240278,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C14,0.001,"1,1,1-Trichloroethane",8/23/2016,MG/L,<,0.001,38.68472222,-120.6802778,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C15,0.001,"1,1,1-Trichloroethane",8/23/2016,MG/L,<,0.001,38.66261111,-120.6057222,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C16,1,"1,1,1-Trichloroethane",8/25/2016,UG/L,<,0.001,38.62494444,-120.5696944,MUNICIPAL,USGS, El Dorado County
S6-MCAW-C17,0.001,"1,1,1-Trichloroethane",11/28/2016,MG/L,<,0.001,38.5805,-120.5613333,MUNICIPAL,USGS, El Dorado County
S6-MCAW-M01,0.001,"1,1,1-Trichloroethane",10/18/2016,MG/L,<,0.001,38.33530556,-120.78375,MUNICIPAL,USGS, El Dorado County
S6-MCAW-M02,0.001,"1,1,1-Trichloroethane",10/18/2016,MG/L,<,0.001,38.36352778,-120.8784722,MUNICIPAL,USGS,Amador County
S6-MCAW-M03,2,"1,1,1-Trichloroethane",12/19/2016,UG/L,,0.001,38.40227778,-120.9099722,MUNICIPAL,USGS, Amador County
S6-MCAW-M04,0.001,"1,1,1-Trichloroethane",9/26/2016,MG/L,<,0.001,38.42738889,-120.9169167,MUNICIPAL,USGS, Amador County
S6-MCAW-M05,3,"1,1,1-Trichloroethane",12/19/2016,UG/L,,0.001,38.42063889,-120.7466667,MUNICIPAL,USGS, Amador County
S6-MCAW-M06,0.001,"1,1,1-Trichloroethane",9/26/2016,MG/L,<,0.001,38.3965,-120.70125,MUNICIPAL,USGS, Amador County
S6-MCAW-M07,4,"1,1,1-Trichloroethane",9/14/2016,UG/L,,0.001,38.36038889,-120.6761667,MUNICIPAL,USGS, Amador County
S6-MCAW-M08,0.001,"1,1,1-Trichloroethane",9/15/2016,MG/L,<,0.001,38.37830556,-120.5376667,MUNICIPAL,USGS, Amador County
S6-MCAW-M09,1,"1,1,1-Trichloroethane",11/14/2016,UG/L,<,0.001,38.40102778,-120.6519722,MUNICIPAL,USGS, Calaveras County
S6-MCAW-M10,0.001,"1,1,1-Trichloroethane",10/17/2016,MG/L,<,0.001,38.46741667,-120.6494167,MUNICIPAL,USGS, Amador County
S6-MCAW-M10U,1,"1,1,1-Trichloroethane",9/14/2016,UG/L,<,0.001,38.49197222,-120.5845278,MUNICIPAL,USGS, Amador County
S6-MCAW-M11,0.001,"1,1,1-Trichloroethane",8/25/2016,MG/L,<,0.001,38.49952778,-120.5370833,MUNICIPAL,USGS, Amador County
S6-MCAW-M12,1,"1,1,1-Trichloroethane",10/31/2016,UG/L,<,0.001,38.46058333,-120.5189722,MUNICIPAL,USGS, Amador County
S6-MCAW-M13,2,"1,1,1-Trichloroethane",9/15/2016,UG/L,,0.001,38.39780556,-120.48175,MUNICIPAL,USGS, Amador County
S6-MCAW-M14,0.001,"1,1,1-Trichloroethane",8/24/2016,MG/L,<,0.001,38.37202778,-120.4760833,MUNICIPAL,USGS, Calaveras County
S6-MCAW-N01,0.001,"1,1,1-Trichloroethane",1/19/2017,MG/L,<,0.001,38.77866667,-121.1869444,MUNICIPAL,USGS, Calaveras County
S6-MCAW-N02,0.001,"1,1,1-Trichloroethane",12/21/2016,MG/L,<,0.001,38.82497222,-121.22025,MUNICIPAL,USGS, Placer County
S6-MCAW-N03,7,"1,1,1-Trichloroethane",12/21/2016,UG/L,,0.001,38.88936111,-121.2080278,MUNICIPAL,USGS, Placer County
S6-MCAW-N04,0.001,"1,1,1-Trichloroethane",1/17/2017,MG/L,,0.001,38.92436111,-121.2548056,MUNICIPAL,USGS, Placer County
S6-MCAW-N05,0.001,"1,1,1-Trichloroethane",11/30/2016,MG/L,<,0.001,39.00330556,-121.2682222,MUNICIPAL,USGS, Placer County
S6-MCAW-N06,2,"1,1,1-Trichloroethane",1/19/2017,UG/L,,0.001,38.96708333,-121.0996667,MUNICIPAL,USGS, Placer County
S6-MCAW-N07,0.001,"1,1,1-Trichloroethane",9/28/2016,MG/L,<,0.001,38.93991667,-121.1151111,MUNICIPAL,USGS, Placer County
S6-MCAW-N08,0.001,"1,1,1-Trichloroethane",9/29/2016,MG/L,<,0.001,38.88513889,-120.9897778,MUNICIPAL,USGS, Placer County
S6-MCAW-N09,0.001,"1,1,1-Trichloroethane",9/29/2016,MG/L,<,0.001,38.82916667,-121.0633333,MUNICIPAL,USGS, El Dorado County
S6-MCAW-N10,0.001,"1,1,1-Trichloroethane",9/28/2016,MG/L,<,0.001,38.92391667,-120.9155833,MUNICIPAL,USGS, El Dorado County
S6-MCAW-N11,5,"1,1,1-Trichloroethane",1/17/2017,UG/L,,0.001,38.99636111,-120.9075833,MUNICIPAL,USGS, El Dorado County
S6-MCAW-N12,0.001,"1,1,1-Trichloroethane",11/30/2016,MG/L,<,0.001,39.01216667,-120.8540278,MUNICIPAL,USGS, Placer County
S6-MCAW-N13,1,"1,1,1-Trichloroethane",12/1/2016,UG/L,<,0.001,39.08336111,-120.9473056,MUNICIPAL,USGS, Placer County
S6-MCAW-N14,1,"1,1,1-Trichloroethane",12/1/2016,UG/L,<,0.001,39.16961111,-120.8614167,MUNICIPAL,USGS, Placer County
S6-MCAW-N15,0.001,"1,1,1-Trichloroethane",8/8/2016,MG/L,<,0.001,39.25627778,-120.7067222,MUNICIPAL,USGS, Placer County
S6-MCAW-N16,1,"1,1,1-Trichloroethane",8/9/2016,UG/L,<,0.001,39.19819444,-120.7975278,MUNICIPAL,USGS, Placer County
S6-MCAW-N17,8,"1,1,1-Trichloroethane",8/8/2016,UG/L,,0.001,39.08605556,-120.7652222,MUNICIPAL,USGS, Placer County
S6-MCAW-N18,1,"1,1,1-Trichloroethane",8/22/2016,UG/L,<,0.001,38.98547222,-120.7406944,MUNICIPAL,USGS, Placer County
S6-MCAW-N19,1,"1,1,1-Trichloroethane",8/9/2016,UG/L,<,0.001,38.93308333,-120.7880278,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S01,0.001,"1,1,1-Trichloroethane",10/19/2016,MG/L,<,0.001,38.70577778,-120.9493611,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S02,0.001,"1,1,1-Trichloroethane",1/18/2017,MG/L,<,0.001,38.72483333,-120.9572222,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S03,0.001,"1,1,1-Trichloroethane",10/20/2016,MG/L,<,0.001,38.75113889,-120.9555,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S04,2,"1,1,1-Trichloroethane",11/17/2016,UG/L,,0.001,38.81736111,-121.0161944,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S05,0.001,"1,1,1-Trichloroethane",11/17/2016,MG/L,<,0.001,38.90847222,-120.8957778,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S06,1,"1,1,1-Trichloroethane",10/17/2016,UG/L,,0.001,38.81441667,-120.9014167,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S07,7,"1,1,1-Trichloroethane",11/14/2016,UG/L,,0.001,38.76411111,-120.9115278,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S08,0.001,"1,1,1-Trichloroethane",11/2/2016,MG/L,<,0.001,38.75327778,-120.8898611,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S09,1,"1,1,1-Trichloroethane",11/29/2016,UG/L,<,0.001,38.70977778,-120.6811111,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S09UT,0.014,Aluminum,11/29/2016,pCi/L,,0.01,38.70930556,-120.6811389,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S10,1,"1,1,1-Trichloroethane",9/12/2016,UG/L,<,0.001,38.72947222,-120.7145,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S11,2,"1,1,1-Trichloroethane",9/12/2016,UG/L,,0.001,38.77127778,-120.7665833,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S12,2,"1,1,1-Trichloroethane",9/13/2016,UG/L,,0.001,38.84113889,-120.8131667,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S13,1,"1,1,1-Trichloroethane",8/10/2016,UG/L,<,0.001,38.91525,-120.8044722,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S14,0.001,"1,1,1-Trichloroethane",11/3/2016,MG/L,<,0.001,38.82141667,-120.0640278,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S15,0.001,"1,1,1-Trichloroethane",8/11/2016,MG/L,<,0.001,38.77838889,-120.608,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S16,1,"1,1,1-Trichloroethane",11/29/2016,UG/L,<,0.001,38.75752778,-120.5619444,MUNICIPAL,USGS, El Dorado County
S6-MCAW-S17,3,"1,1,1-Trichloroethane",8/22/2016,UG/L,,0.001,38.71075,-120.6558333,MUNICIPAL,USGS, El Dorado County
S7-SAC-C01,2,"1,1,1-Trichloroethane",8/7/2017,UG/L,,0.001,38.37597222,-121.2950278,MUNICIPAL,USGS, Sacramento County
S7-SAC-C02,0.001,"1,1,1-Trichloroethane",8/7/2017,MG/L,<,0.001,38.29202778,-121.3079722,MUNICIPAL,USGS, Sacramento County
S7-SAC-C03,0.001,"1,1,1-Trichloroethane",8/8/2017,MG/L,<,0.001,38.41186111,-121.2102222,MUNICIPAL,USGS, Sacramento County
S7-SAC-C04,0.001,"1,1,1-Trichloroethane",8/8/2017,MG/L,<,0.001,38.27752778,-121.2254444,MUNICIPAL,USGS, Sacramento County
S7-SAC-C05,0.001,"1,1,1-Trichloroethane",8/9/2017,MG/L,<,0.001,38.29277778,-121.2582778,MUNICIPAL,USGS, Sacramento County
S7-SAC-C06,1,"1,1,1-Trichloroethane",8/9/2017,UG/L,<,0.001,38.34633333,-121.1235556,MUNICIPAL,USGS, Sacramento County
S7-SAC-C07,0.001,"1,1,1-Trichloroethane",8/10/2017,MG/L,<,0.001,38.34975,-121.2188611,MUNICIPAL,USGS, Sacramento County
S7-SAC-C08,0.001,"1,1,1-Trichloroethane",8/10/2017,MG/L,<,0.001,38.44713889,-121.1721111,MUNICIPAL,USGS, Sacramento County
S7-SAC-C09,0.001,"1,1,1-Trichloroethane",8/21/2017,MG/L,<,0.001,38.29333333,-121.1745,MUNICIPAL,USGS, Sacramento County
S7-SAC-C10,1,"1,1,1-Trichloroethane",8/21/2017,UG/L,,0.001,38.27277778,-120.9968889,MUNICIPAL,USGS, Amador County
S7-SAC-C11,9,"1,1,1-Trichloroethane",11/14/2017,UG/L,,0.001,38.27175,-120.9724167,MUNICIPAL,USGS, Amador County
S7-SAC-C12,91,"1,1,1-Trichloroethane",11/14/2017,UG/L,,0.001,38.37530556,-120.97625,MUNICIPAL,USGS, Amador County
S7-SAC-NA01,5,"1,1,1-Trichloroethane",8/22/2017,UG/L,,0.001,38.67325,-121.4701944,MUNICIPAL,USGS, Sacramento County
S7-SAC-NA02,1,"1,1,1-Trichloroethane",8/23/2017,UG/L,<,0.001,38.58986111,-121.3566111,MUNICIPAL,USGS, Sacramento County
S7-SAC-NA03,0.001,"1,1,1-Trichloroethane",9/11/2017,MG/L,<,0.001,38.70955556,-121.2280278,MUNICIPAL,USGS, Sacramento County
S7-SAC-NA04,1,"1,1,1-Trichloroethane",9/12/2017,UG/L,<,0.001,38.698,-121.2795278,MUNICIPAL,USGS, Sacramento County
S7-SAC-NA05,6,"1,1,1-Trichloroethane",9/12/2017,UG/L,,0.001,38.74877778,-121.4898889,MUNICIPAL,USGS, Sutter County
S7-SAC-NA06,0.001,"1,1,1-Trichloroethane",9/13/2017,MG/L,<,0.001,38.86669444,-121.3334167,MUNICIPAL,USGS, Placer County
S7-SAC-NA07,17,"1,1,1-Trichloroethane",9/14/2017,UG/L,,0.001,38.62712663,-121.5605128,MUNICIPAL,USGS, Sacramento County
S7-SAC-NA08,0.001,"1,1,1-Trichloroethane",10/2/2017,MG/L,<,0.001,38.65036111,-121.3667778,MUNICIPAL,USGS, Sacramento County
S7-SAC-NA09,0.001,"1,1,1-Trichloroethane",10/2/2017,MG/L,<,0.001,38.717,-121.3320278,MUNICIPAL,USGS, Sacramento County
S7-SAC-NA10,2,"1,1,1-Trichloroethane",10/3/2017,UG/L,,0.001,38.83017706,-121.3941209,MUNICIPAL,USGS, Placer County
S7-SAC-NA11,6,"1,1,1-Trichloroethane",10/3/2017,UG/L,,0.001,38.82712142,-121.5255134,MUNICIPAL,USGS, Sutter County
S7-SAC-NA12,0.001,"1,1,1-Trichloroethane",10/4/2017,MG/L,,0.001,38.69408333,-121.6316389,MUNICIPAL,USGS, Sacramento County
S7-SAC-NA13,121,"1,1,1-Trichloroethane",10/4/2017,UG/L,,0.001,38.7785,-121.6019167,MUNICIPAL,USGS, Sutter County
S7-SAC-NA14,2,"1,1,1-Trichloroethane",10/5/2017,UG/L,,0.001,38.97230556,-121.4540278,MUNICIPAL,USGS, Sutter County
S7-SAC-NA15,9,"1,1,1-Trichloroethane",10/5/2017,UG/L,,0.001,38.92925,-121.5254444,MUNICIPAL,USGS, Sutter County
S7-SAC-NA16,0.001,"1,1,1-Trichloroethane",10/16/2017,MG/L,<,0.001,38.72105556,-121.4175278,MUNICIPAL,USGS, Sacramento County
S7-SAC-NA17,16,"1,1,1-Trichloroethane",10/16/2017,UG/L,,0.001,38.72983333,-121.2355,MUNICIPAL,USGS, Placer County
S7-SAC-NA18,0.001,"1,1,1-Trichloroethane",10/17/2017,MG/L,<,0.001,38.88222222,-121.6061111,MUNICIPAL,USGS, Sutter County
S7-SAC-NA19,0.001,"1,1,1-Trichloroethane",10/17/2017,MG/L,<,0.001,38.90572222,-121.57525,MUNICIPAL,USGS, Sutter County
S7-SAC-NA20,1,"1,1,1-Trichloroethane",10/18/2017,UG/L,,0.001,38.90841667,-121.3590833,MUNICIPAL,USGS, Placer County
S7-SAC-NA21,129,"1,1,1-Trichloroethane",10/18/2017,UG/L,,0.001,38.64622222,-121.5661944,MUNICIPAL,USGS, Sacramento County
S7-SAC-NA22,0.001,"1,1,1-Trichloroethane",10/30/2017,MG/L,<,0.001,38.83713889,-121.4540833,MUNICIPAL,USGS, Placer County
S7-SAC-NA23,2,"1,1,1-Trichloroethane",10/31/2017,UG/L,,0.001,38.88819444,-121.4227778,MUNICIPAL,USGS, Placer County
S7-SAC-NA24,6,"1,1,1-Trichloroethane",10/31/2017,UG/L,,0.001,38.99227778,-121.3566944,MUNICIPAL,USGS, Placer County
S7-SAC-SA01,3,"1,1,1-Trichloroethane",8/22/2017,UG/L,,0.001,38.48963889,-121.1497222,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA02,0.001,"1,1,1-Trichloroethane",8/23/2017,MG/L,<,0.001,38.36341667,-121.4168333,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA03,278,"1,1,1-Trichloroethane",8/24/2017,UG/L,,0.001,38.27141667,-121.5318333,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA04,0.001,"1,1,1-Trichloroethane",8/24/2017,MG/L,<,0.001,38.40108333,-121.4181111,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA05,22,"1,1,1-Trichloroethane",9/11/2017,UG/L,,0.001,38.33125,-121.4616389,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA06,1,"1,1,1-Trichloroethane",9/13/2017,UG/L,,0.001,38.48796407,-121.2613377,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA07,0.001,"1,1,1-Trichloroethane",10/19/2017,MG/L,<,0.001,38.43334444,-121.5152028,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA08,1,"1,1,1-Trichloroethane",11/1/2017,UG/L,,0.001,38.48613889,-121.3633889,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA09,0.001,"1,1,1-Trichloroethane",11/1/2017,MG/L,<,0.001,38.50075,-121.2113056,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA10,0.001,"1,1,1-Trichloroethane",11/2/2017,MG/L,<,0.001,38.38716667,-121.4523889,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA11,0.001,"1,1,1-Trichloroethane",11/13/2017,MG/L,<,0.001,38.56019444,-121.1569167,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA12,1,"1,1,1-Trichloroethane",11/13/2017,UG/L,<,0.001,38.53238889,-121.3456944,MUNICIPAL,USGS, Sacramento County
S7-SAC-SA13,2,"1,1,1-Trichloroethane",11/15/2017,UG/L,,0.001,38.48225,-121.42525,MUNICIPAL,USGS, Sacramento County
S8_MOBS_F01,1,"1,1,1-Trichloroethane",2/28/2018,UG/L,,0.001,34.34861388,-117.2514323,MUNICIPAL,USGS, San Bernardino County
S8_MOBS_F02,0.002,"1,1,1-Trichloroethane",4/10/2018,MG/L,,0.001,34.64641667,-117.3417222,MUNICIPAL,USGS, San Bernardino County
S8_MOBS_F03,0.001,"1,1,1-Trichloroethane",4/9/2018,MG/L,<,0.001,34.733,-117.3270556,MUNICIPAL,USGS, San Bernardino County
S8_MOBS_F04,4,"1,1,1-Trichloroethane",2/14/2018,UG/L,,0.001,34.92311111,-117.1303611,MUNICIPAL,USGS, San Bernardino County
S8_MOBS_F05,0.001,"1,1,1-Trichloroethane",2/12/2018,MG/L,<,0.001,34.89811111,-117.1306667,MUNICIPAL,USGS, San Bernardino County
S8_MOBS_F06,0.001,"1,1,1-Trichloroethane",4/9/2018,MG/L,<,0.001,34.89436111,-117.1146667,MUNICIPAL,USGS, San Bernardino County
S8_MOBS_F07,1,"1,1,1-Trichloroethane",3/12/2018,UG/L,<,0.001,34.46488889,-117.2259444,MUNICIPAL,USGS, San Bernardino County
